Country_Name,Country_Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Myanmar,MMR,2.78151E-06,1.7717E-05,1.81522E-05,0.000160178,0.000160512,0.000390393,0.001032373,0.001213738,0.001229137,0.001206497,0.001364086,0.007283051,0.031250108,0.043756499,0.063878851,0.115044348,0.182888947,0.203889581,0.189442061
Namibia,NAM,0.015814803,0.063565946,0.061326998,0.064889211,0.067360107,0.067729539,0.069255245,0.071369888,0.04012329,0.050982771,0.081047828,0.082416364,0.122710321,0.096418157,0.106066647,0.134929764,0.17425943,0.266028498,0.25768442
Nepal,NPL,0.001967805,0.004620966,0.004723577,0.005048053,0.005426998,0.007496141,0.00912161,0.010527303,0.013119734,0.014801824,0.049011463,0.05181007,0.05935402,0.071668545,0.084615019,0.095503054,0.106243755,0.179841884,0.180282509
Netherlands,NLD,0.422926456,0.624318673,0.625914679,0.62558946,0.646983567,0.704108867,0.706137151,0.712211934,0.726579119,0.756605258,0.751117341,0.744700877,0.745853477,0.711731902,0.68073701,0.694433737,0.634809958,0.653362546,0.660756149
New Zealand,NZL,0.455572659,0.498109361,0.455525615,0.44878974,0.450787292,0.442624919,0.467595724,0.467152891,0.483383288,0.525300853,0.523760777,0.53228653,0.527390921,0.52101033,0.517404684,0.544429324,0.52955042,0.529962404,0.535253576
Nicaragua,NIC,0.009425159,0.050290326,0.049807839,0.050280291,0.052803173,0.053720725,0.054643422,0.060494759,0.038102893,0.097119071,0.104791879,0.125743758,0.072820332,0.083699051,0.093533276,0.105818603,0.130919483,0.144293833,0.145334685
Niger,NER,0.000348666,0.112223266,0.112205047,0.11233787,0.112533545,0.112673582,0.113043969,0.113555979,0.150479169,0.174906858,0.081307852,0.065723349,0.141680803,0.505955661,0.50636041,0.161991787,0.043859869,0.075880016,0.050721015
Nigeria,NGA,0.000616162,0.019762791,0.021085601,0.022419688,0.026726056,0.039457883,0.050034831,0.056422468,0.069044478,0.079226892,0.0721039,0.08613013,0.104089013,0.125405515,0.125803849,0.223385491,0.145210808,0.225902895,0.225900848
North Macedonia,MKD,0.023899676,0.034521435,0.116943432,0.122112314,0.153093187,0.159437737,0.167296648,0.207757368,0.272249197,0.309410538,0.311841899,0.342034022,0.340581106,0.370651137,0.37400749,0.390080012,0.382520962,0.405713161,0.430342241
Norway,NOR,0.5,0.651613066,0.611926514,0.621483164,0.614659913,0.622819962,0.612734728,0.631359203,0.679676411,0.694404502,0.69991274,0.724237517,0.714740721,0.677615431,0.678515882,0.70663275,0.651499416,0.664073295,0.657837596
Oman,OMN,0.033850206,0.062348603,0.059739493,0.059938659,0.056586982,0.054714354,0.062664918,0.108355946,0.131349004,0.169084663,0.218832874,0.285697031,0.346848199,0.373724861,0.393821932,0.404926589,0.401595294,0.410205397,0.412634798
Pakistan,PAK,0,0.024067897,0.030054805,0.044084003,0.050507218,0.050159415,0.050075511,0.051294312,0.056582079,0.057656926,0.059310889,0.066697255,0.06939695,0.073026933,0.073083387,0.086413622,0.077379744,0.095705518,0.095808174
Panama,PAN,0.063026889,0.065678443,0.062724187,0.068957962,0.075295681,0.074894122,0.105808191,0.131907314,0.197531057,0.223607078,0.222581839,0.604467023,0.341094446,0.352811284,0.279667986,0.317924095,0.342259367,0.36569134,0.365523033
Papua New Guinea,PNG,0.008031243,0.084070389,0.08535931,0.085272684,0.08599452,0.086870244,0.08680759,0.086888754,0.107679792,0.126737028,0.134456912,0.164461794,0.058380983,0.060160138,0.065394724,0.076894856,0.077434913,0.088402591,0.088099471
Paraguay,PRY,0.007188757,0.065931725,0.068690735,0.070048517,0.077924573,0.102789972,0.101823289,0.11921274,0.169463736,0.219808552,0.188442075,0.23540969,0.243714151,0.265871232,0.275439435,0.310031687,0.327829428,0.358506738,0.405407797
Peru,PER,0.029581064,0.080428072,0.077885753,0.090980834,0.105257608,0.119494848,0.136848525,0.160291834,0.195896673,0.205369875,0.252594129,0.2584134,0.237892492,0.23856405,0.23994557,0.258848243,0.266602486,0.285375952,0.30097943
Philippines,PHL,0.019060127,0.223753994,0.231413079,0.233249009,0.2352882,0.235056098,0.236101931,0.236982219,0.302738592,0.361250584,0.471942108,0.560730719,0.626716712,0.647892631,0.663508717,0.683299389,0.697946625,0.800273802,0.801319836
Poland,POL,0.070052199,0.108454556,0.164763309,0.180672569,0.224990423,0.25415155,0.280128029,0.299317494,0.341559725,0.386652857,0.407386982,0.395973469,0.405255225,0.402187093,0.424228113,0.44998786,0.454043847,0.470453757,0.475813225
Portugal,PRT,0.157985266,0.211814696,0.192917941,0.248942909,0.259923651,0.271600896,0.282831587,0.30279371,0.320341241,0.306555173,0.324113211,0.334427855,0.359785271,0.362187365,0.369271197,0.397116894,0.400867629,0.418518497,0.417701044
Puerto Rico,PRI,0.100717771,0.122109617,0.110892616,0.118517114,0.131903315,0.134483049,0.142120535,0.153752759,0.208791209,0.22311828,0.24253132,0.253111994,0.35859124,0.357339601,0.337382819,0.323167006,0.349367853,0.352989368,0.354219042
Qatar,QAT,0.046766146,0.048378526,0.064797474,0.115895797,0.123558973,0.142319819,0.16202177,0.204367563,0.243634704,0.28574961,0.369574099,0.363906182,0.360202977,0.441759708,0.466432184,0.520864698,0.48417239,0.487057572,0.500010632
Romania,ROU,0.034747282,0.071805166,0.077929221,0.089870991,0.125749604,0.159910033,0.174096787,0.19252783,0.243770631,0.298674939,0.333320467,0.332842418,0.322396799,0.321544296,0.345008789,0.372596089,0.379095075,0.400361481,0.437123123
Russian Federation,RUS,0.019011828,0.083193103,0.086278904,0.110099182,0.136834579,0.147699846,0.160867682,0.196282945,0.214441091,0.251943481,0.321851155,0.347526645,0.426580459,0.44528291,0.460331608,0.51149855,0.491457824,0.48138406,0.495430756
Rwanda,RWA,0.000604149,0.245072838,0.245042842,0.245339075,0.245760556,0.246388224,0.250653841,0.254866907,0.344829226,0.414304487,0.110818506,0.191358099,0.073888604,0.113887272,0.155811311,0.219209456,0.193817664,0.213071644,0.211845368
Samoa,WSM,0.005446082,0.016875984,0.017859872,0.020510463,0.022004346,0.022941389,0.028638281,0.029887654,0.032481664,0.037891118,0.049606062,0.068791571,0.070256397,0.085240076,0.124297696,0.137029798,0.157178037,0.179544547,0.193959002
Sao Tome and Principe,STP,0.044601123,0.059795057,0.058397135,0.071603858,0.08989769,0.089568506,0.08971132,0.091012441,0.098863812,0.104312512,0.117769521,0.12728194,0.262276312,0.244943941,0.135843686,0.573705857,0.64250812,0.437738379,0.526278813
Saudi Arabia,SAU,0.021256652,0.042252218,0.046029727,0.053802629,0.06668121,0.078698938,0.114381939,0.171244404,0.205099766,0.21494212,0.226590101,0.256546284,0.287331184,0.319391809,0.334416447,0.361637872,0.390426678,0.416703148,0.473188318
Senegal,SEN,0.003884303,0.04956259,0.048237003,0.054514637,0.068018217,0.069386378,0.073223692,0.079900981,0.094241379,0.176544194,0.06065911,0.061063947,0.065033906,0.080697831,0.105337534,0.172807544,0.150666016,0.248154605,0.253786911
Serbia,SRB,0,0.037431537,0.037431537,0.037431537,0.177495907,0.188580962,0.189369868,0.220378557,0.238715229,0.249480641,0.262392122,0.270137236,0.296890824,0.316205339,0.35388078,0.375377876,0.374637788,0.389424587,0.405270005
Sierra Leone,SLE,0.00113706,0.001286988,0.001148414,0.001178615,0.001244885,0.001272804,0.001306676,0.001358513,0.001419592,0.001451398,0.003163124,0.004815648,0.013067474,0.020783598,0.030924533,0.032365138,0.05992969,0.045539145,0.045687603
Singapore,SGP,0.346153846,0.724527801,0.695994794,0.722756431,0.768509134,0.749552317,0.72854972,0.784739194,0.879120879,0.870967742,0.880126352,0.874394825,0.874182258,0.855876159,0.823694985,0.89597196,0.814598458,0.863912308,0.865564347
Slovak Republic,SVK,0.090642338,0.14231467,0.298102474,0.303277666,0.359671391,0.361621064,0.357698244,0.385496759,0.411119032,0.438762242,0.475564653,0.471284916,0.49745197,0.498800195,0.499689224,0.500322177,0.48839465,0.505830131,0.491671512
Slovenia,SVN,0.145290957,0.282365482,0.222544426,0.23818939,0.289851371,0.31563917,0.348314316,0.35975084,0.379900776,0.411087668,0.432614497,0.420106507,0.423831425,0.434691309,0.417787661,0.438132643,0.43663947,0.448431449,0.45587613
Solomon Islands,SLB,0.004627854,0.014419125,0.013930452,0.014099974,0.014630733,0.015610905,0.01995501,0.02179609,0.03064455,0.038002341,0.044596847,0.053142336,0.059481891,0.062458764,0.067507738,0.077283342,0.06880847,0.068117768,0.070949856
Somalia,SOM,0.000192308,0.000617494,0.000730626,0.002262437,0.006278786,0.006191539,0.006145773,0.006193353,0.006278502,0.006239842,0.006453075,0.006591458,0.007154677,0.007768253,0.008302771,0.008961303,0.009568402,0.010020243,0.01005515
South Africa,ZAF,0.051428459,0.098059526,0.090882543,0.090620486,0.098691836,0.091514163,0.090969801,0.092987463,0.097736813,0.11126797,0.185556436,0.242596704,0.281522609,0.297169026,0.304663024,0.329949816,0.320631878,0.324180197,0.325340698
South Sudan,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019834781,0.023004043,0.028004073,0.033996982,0.039887145,0.040026095
Spain,ESP,0.131009239,0.18773085,0.174798858,0.286081073,0.308251738,0.321116368,0.327309165,0.350083027,0.381934103,0.401265937,0.417073634,0.4252366,0.438809922,0.440993843,0.449676554,0.47490012,0.465379067,0.489190233,0.490889603
Sri Lanka,LKA,0.006225096,0.019732478,0.020168907,0.022302577,0.022150127,0.023829865,0.027705508,0.034943549,0.04967807,0.056823122,0.075041637,0.089944709,0.104845218,0.122426317,0.13933599,0.07000735,0.090399368,0.179045054,0.179508656
St. Lucia,LCA,0.048946955,0.103156498,0.131764981,0.165423281,0.16675513,0.163187312,0.176091903,0.193209195,0.216479412,0.226829881,0.23901666,0.257708745,0.265263134,0.260278061,0.254457407,0.259515437,0.285008823,0.292046846,0.292347116
St. Vincent and the Grenadines,VCT,0.031202283,0.045049861,0.040317406,0.044110469,0.049180179,0.058110327,0.072278277,0.093546881,0.122290569,0.17471179,0.181915064,0.193798971,0.208402942,0.237388793,0.247344669,0.090601167,0.105329711,0.110028202,0.112388027
Sudan,SDN,0.000247933,0.009155683,0.010837771,0.011298829,0.01277834,0.015486007,0.035856376,0.05585298,0.072917364,0.087736132,0.102766561,0.108180129,0.12501252,0.130890358,0.138262439,0.1499741,0.083047298,0.167132627,0.167473469
Suriname,SUR,0.024100106,0.105940578,0.10829867,0.110384681,0.11821395,0.118798922,0.135064188,0.159869333,0.223646804,0.294338657,0.30500616,0.241351847,0.439216866,0.314949495,0.374620983,0.322228075,0.40787137,0.341322427,0.31053706
Sweden,SWE,0.439304348,0.543247551,0.584796443,0.614712345,0.638828294,0.626357029,0.62905285,0.591422113,0.658822765,0.674421528,0.669663367,0.68570479,0.670019046,0.646891809,0.620360126,0.632069946,0.590404573,0.605369766,0.579793042
Switzerland,CHE,0.452884615,0.627611138,0.585160588,0.588650687,0.601242996,0.600015951,0.620000169,0.623190953,0.671905403,0.700182401,0.696669909,0.715040059,0.715117894,0.681659676,0.668810518,0.702962349,0.655984454,0.565412351,0.559425481
Syrian Arab Republic,SYR,0.001747102,0.016322458,0.026786097,0.03399396,0.039316217,0.046019094,0.057311097,0.077024498,0.09476983,0.108452903,0.125217835,0.134427979,0.14183894,0.148744126,0.155575426,0.1668362,0.173256786,0.183787223,0.18419101
Tajikistan,TJK,0.000467304,0.000400462,0.000350498,0.000388404,0.000461795,0.001716609,0.021072541,0.039721962,0.048241758,0.054139785,0.061837456,0.06870936,0.075408119,0.082861369,0.089089242,0.096639511,0.104183615,0.1098,0.1101825
Tanzania,TZA,0.00112687,0.017400472,0.017468181,0.02013341,0.021292698,0.022384027,0.023323946,0.02489221,0.031581528,0.047145888,0.052473026,0.078712163,0.137681885,0.08104625,0.06374155,0.109868804,0.08318355,0.146317519,0.181804126
Thailand,THA,0.035471551,0.272439223,0.276624273,0.284954333,0.292669139,0.315386773,0.32488963,0.339571265,0.349344031,0.377809807,0.369862832,0.36104013,0.371070209,0.340414099,0.364225013,0.424072602,0.418307494,0.469398215,0.476044267
Timor-Leste,TLS,0,0,0,0,0,0.000569148,0.002792984,0.005518764,0.008241758,0.010752688,0.016061677,0.021092666,0.036378831,0.056967191,0.089140179,0.117107943,0.128492698,0.137463659,0.137942527
Togo,TGO,0.007692308,0.007742199,0.007030463,0.007927692,0.009651228,0.011055776,0.011882885,0.012852229,0.014122604,0.014730262,0.019025798,0.026263655,0.022557402,0.025213998,0.030314199,0.040302438,0.064284892,0.063228687,0.06342199
Tonga,TON,0.023407674,0.022073217,0.018372708,0.017956563,0.023556883,0.028205648,0.032699945,0.039623981,0.04456467,0.064482327,0.086032573,0.13265502,0.224352021,0.221401404,0.205500602,0.222194264,0.223112068,0.228651454,0.229024796
Trinidad and Tobago,TTO,0.074244341,0.133407274,0.152235826,0.169407826,0.174284548,0.179747704,0.180814854,0.191470944,0.198553889,0.240719373,0.260624062,0.292368845,0.317180058,0.331985355,0.332730208,0.353632604,0.374061675,0.387775764,0.389104987
Tunisia,TUN,0.026449426,0.073981836,0.073599675,0.079439614,0.091237316,0.095892979,0.11294564,0.134774837,0.204445754,0.250507914,0.273509827,0.293395911,0.288223228,0.282815034,0.291221297,0.310080625,0.310621188,0.38238069,0.382552661
Turkey,TUR,0.036170048,0.058423301,0.089796553,0.092032509,0.104779988,0.106731051,0.119768534,0.175882684,0.20645502,0.21558175,0.23421481,0.249213337,0.256851577,0.259350614,0.279305418,0.297933851,0.315404965,0.347541962,0.375510491
Turkmenistan,TKM,0.001281559,0.001368824,0.001909328,0.002557028,0.004494302,0.00573136,0.007371093,0.007761372,0.009615385,0.010483871,0.016061677,0.026365833,0.037396398,0.049716821,0.062143439,0.076358324,0.091563118,0.106254987,0.106625137
Uganda,UGA,0.001574174,0.012585139,0.013153477,0.013521777,0.015017352,0.020738868,0.024855134,0.030990902,0.05752502,0.0654257,0.091477611,0.305298707,0.301425819,0.098560385,0.108291843,0.112441589,0.126356922,0.13560106,0.14787914
Ukraine,UKR,0.006886382,0.035857027,0.038021262,0.045111907,0.046977155,0.047729588,0.051350285,0.06232712,0.09489814,0.136379247,0.168125741,0.203708333,0.254663313,0.270259022,0.297950679,0.329180379,0.322702965,0.346403106,0.358087573
United Arab Emirates,ARE,0.227166355,0.229428422,0.203126786,0.20145935,0.203768471,0.2540654,0.314650681,0.360824934,0.377981392,0.378038686,0.398053893,0.449638495,0.480561627,0.487007228,0.546370776,0.510832162,0.687820212,0.57292359,0.582214996
United Kingdom,GBR,0.257901484,0.435481472,0.530836606,0.563734811,0.564958219,0.576209269,0.55833674,0.588314392,0.628361728,0.653574886,0.680030499,0.697198248,0.700298961,0.672232606,0.652961236,0.681952333,0.658325905,0.665351118,0.661401355
United States,USA,0.414222718,0.63473097,0.622782195,0.622330497,0.637258224,0.641907967,0.636334416,0.665194258,0.681383123,0.627358103,0.604635212,0.58837176,0.601468558,0.548762994,0.545936012,0.586281105,0.604226871,0.599965629,0.592453473
Uruguay,URY,0.101337094,0.115807763,0.10108704,0.124766712,0.13062077,0.144370896,0.193148991,0.2165595,0.261623093,0.283637305,0.312618602,0.336205654,0.381484877,0.375875706,0.38176374,0.46300941,0.411438662,0.40908366,0.434024744
Uzbekistan,UZB,0.004657186,0.010147639,0.012316474,0.016981396,0.020938225,0.024694714,0.041164102,0.046818017,0.057102695,0.072380097,0.094206049,0.109032154,0.134421477,0.14950201,0.191860411,0.231349554,0.249304923,0.274952451,0.280785151
Vanuatu,VUT,0.02027247,0.022113846,0.022181741,0.023474235,0.028290634,0.029208815,0.032681181,0.037527594,0.039940219,0.040322581,0.042831138,0.048513132,0.05507755,0.058520842,0.095762021,0.113805522,0.122149817,0.128598939,0.129046927
"Venezuela, RB",VEN,0.032303822,0.036218757,0.031031638,0.045104423,0.050092202,0.072143666,0.085044752,0.11495585,0.142197802,0.175806452,0.200074954,0.212086758,0.254912095,0.284318072,0.290342298,0.32586558,0.305374542,0.36,0.361254097
Vietnam,VNM,0.002444695,0.073034297,0.074869092,0.085880826,0.108696573,0.136364381,0.159529827,0.177690794,0.214545461,0.245389866,0.288283742,0.379805129,0.468801822,0.487289336,0.472040747,0.556424248,0.546806144,0.634834504,0.681560034
"Yemen, Rep.",YEM,0.000793273,0.003147801,0.005716946,0.006075249,0.00769066,0.008464832,0.009408713,0.030087414,0.041066714,0.057287392,0.069610712,0.081911328,0.092895289,0.106658954,0.125711435,0.198128203,0.183908566,0.200203894,0.199643302
Zambia,ZMB,0.001837227,0.021242927,0.022440757,0.025318181,0.031422732,0.035810984,0.042658746,0.046297983,0.056058327,0.05124002,0.063996146,0.084045598,0.118465863,0.100799471,0.112426029,0.179111662,0.357729393,0.17657396,0.08810345
Zimbabwe,ZWE,0.003859938,0.109749147,0.110451816,0.114325465,0.116016741,0.117293454,0.116906674,0.120056642,0.155463834,0.054356007,0.052900451,0.073424992,0.126578961,0.105865785,0.095564194,0.146712491,0.155588088,0.156813958,0.152531064
